customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_115884,Foo Yun,33,F,N,N,0.0,98082.36,2421.0,Unknown,2.0,1.0,28461.83,23638.82,41,772.0,0,0,0
CST_125823,Tommy Wilkes,48,F,N,Y,0.0,175663.52,4599.0,Cleaning staff,1.0,1.0,62634.22,67121.23,28,802.0,0,0,0
CST_142994,Anna,28,F,N,Y,,193670.52,2105.0,Unknown,1.0,0.0,18545.27,30361.83,37,918.0,0,0,0
CST_121158,Paul Taylor,55,F,N,Y,0.0,124226.9,5831.0,Core staff,2.0,0.0,18474.61,25263.97,84,880.0,0,0,0
CST_138915,Walter,32,F,N,Y,0.0,142012.58,365252.0,Unknown,2.0,0.0,33941.36,43533.51,94,690.0,0,0,0
CST_152990,Finkle,47,F,N,Y,0.0,110061.2,365241.0,Unknown,2.0,0.0,18429.24,15895.55,37,774.0,0,0,0
CST_136789,Kirsten,54,F,N,Y,0.0,110871.99,246.0,Sales staff,2.0,0.0,24804.01,33019.14,30,870.0,0,0,0
CST_133792,Kristen,32,F,Y,Y,1.0,168251.6,397.0,Waiters/barmen staff,3.0,1.0,42367.98,17961.24,82,557.0,1,1,1
CST_144147,Leila,34,F,N,Y,1.0,576455.38,607.0,Core staff,3.0,0.0,160536.46,103710.75,18,909.0,0,0,0
CST_117864,Dhanya Skariachan,42,F,N,Y,2.0,87382.8,1861.0,Core staff,4.0,0.0,13634.31,15172.97,12,736.0,0,0,0
CST_138435,Steven,33,F,N,Y,1.0,167548.61,3209.0,High skill tech staff,3.0,1.0,38610.7,50370.18,52,937.0,0,0,0
CST_145086,Natsuko,29,F,Y,N,0.0,252152.27,2385.0,Sales staff,2.0,0.0,36281.53,54974.52,83,706.0,0,0,0
CST_115783,Rosemarie Francisco,51,M,Y,Y,0.0,221434.95,5132.0,Managers,2.0,0.0,66148.81,84865.56,35,713.0,0,0,0
CST_157355,Gupta,53,M,N,Y,0.0,257794.82,365243.0,Unknown,2.0,0.0,38690.79,51640.87,34,768.0,0,0,0
CST_165960,Kumar,49,M,N,Y,0.0,320708.03,588.0,Laborers,2.0,0.0,9797.88,94466.67,86,908.0,0,0,0
CST_151489,Young,24,F,N,Y,0.0,120428.23,1365.0,Laborers,2.0,0.0,14910.92,26143.33,6,720.0,0,0,0
CST_128808,Luke,39,M,,Y,1.0,165483.5,5086.0,Security staff,3.0,0.0,38758.09,50122.98,36,792.0,0,0,0
CST_140708,Danilo,36,F,N,Y,,88305.67,7274.0,Core staff,2.0,1.0,24379.36,22455.19,72,941.0,0,0,0
CST_133153,Margaret,40,M,N,Y,0.0,165588.52,132.0,Laborers,1.0,0.0,38397.21,34769.43,9,659.0,0,0,0
CST_118478,Malathi Nayak,35,M,Y,Y,0.0,342349.58,795.0,Drivers,2.0,0.0,66928.36,81622.69,94,715.0,0,0,0
CST_161913,Gillam,29,F,Y,Y,2.0,188487.73,957.0,Sales staff,4.0,0.0,74217.01,23575.96,69,660.0,0,0,0
CST_156147,B.,50,F,N,Y,0.0,215968.04,1008.0,Secretaries,1.0,0.0,33299.0,45872.17,15,797.0,0,0,0
CST_138391,James,44,F,N,Y,0.0,115807.84,377.0,Medicine staff,1.0,0.0,20458.21,28443.85,29,941.0,0,0,0
CST_135860,Debra,38,M,Y,N,2.0,260523.81,,Laborers,4.0,1.0,23897.65,70360.96,17,901.0,0,0,0
CST_155021,Oreskovic,36,M,Y,Y,0.0,325520.24,2907.0,Managers,1.0,0.0,39657.12,57352.61,22,750.0,0,0,0
CST_130176,raden,36,F,N,Y,0.0,128313.93,645.0,Sales staff,2.0,0.0,24291.49,26067.83,56,900.0,0,0,0
CST_153790,Katz,40,F,N,N,0.0,141436.42,1537.0,Accountants,2.0,0.0,9127.62,40648.67,62,731.0,0,0,0
CST_118770,Ritsuko Ando,25,F,N,Y,1.0,111037.98,1922.0,Sales staff,3.0,0.0,12235.64,29047.75,25,713.0,0,0,0
CST_143134,Trevor,48,F,Y,Y,0.0,286304.14,1142.0,Laborers,1.0,0.0,46150.45,30881.74,84,799.0,0,0,0
CST_152429,Shaikh,31,M,N,Y,0.0,252808.83,923.0,Managers,2.0,0.0,45445.82,29609.5,36,858.0,0,0,0
CST_121119,Gergely Szakacs,47,F,N,Y,1.0,86743.44,880.0,Core staff,2.0,0.0,15780.4,21969.57,90,791.0,0,0,0
CST_121739,Giannone Lauren,39,M,N,Y,2.0,274466.89,4292.0,Security staff,3.0,0.0,22079.48,42249.68,83,768.0,0,0,0
CST_139699,Sakthi,25,M,Y,N,1.0,183006.47,3877.0,Laborers,2.0,1.0,23038.66,21453.36,23,663.0,0,0,0
CST_111862,Rick Rothacker,53,M,N,Y,0.0,156042.38,2782.0,Unknown,2.0,1.0,47832.11,37811.06,27,751.0,0,0,0
CST_161121,da,35,F,N,Y,2.0,219994.52,1437.0,Sales staff,4.0,0.0,40768.9,48009.63,29,946.0,0,0,0
CST_150315,Uranaka,40,M,N,N,,160960.78,2233.0,Managers,3.0,0.0,25440.37,47756.72,39,651.0,0,0,0
CST_133596,Olivia,41,M,N,Y,1.0,184295.0,83.0,Unknown,3.0,0.0,44087.85,33004.42,57,879.0,0,0,0
CST_134940,Huw,33,F,N,Y,1.0,122155.63,5189.0,Core staff,3.0,0.0,33535.99,15324.93,12,836.0,0,0,0
CST_124248,Thomas Ferraro,25,F,N,Y,0.0,137078.59,7977.0,Cleaning staff,1.0,0.0,12039.86,48388.4,55,669.0,0,0,0
CST_104155,Jessica Dye,45,F,Y,Y,0.0,258919.3,2706.0,Sales staff,1.0,0.0,43877.69,27776.57,7,747.0,0,0,0
CST_111352,Dhanya Skariachan,32,M,N,N,0.0,225882.21,3942.0,Laborers,2.0,0.0,33043.32,32062.81,28,705.0,0,0,0
CST_128281,Jeremy,27,F,Y,N,0.0,87617.49,365250.0,Unknown,2.0,0.0,25825.95,13344.96,90,852.0,0,0,0
CST_137022,er,45,F,N,N,0.0,324743.31,1218.0,Unknown,1.0,0.0,23456.53,35535.12,68,922.0,0,0,0
CST_102585,Alan Wheatley,30,F,N,Y,2.0,206365.24,2913.0,High skill tech staff,4.0,0.0,34454.74,52951.27,58,799.0,0,0,0
CST_153173,Ablan,29,M,N,N,0.0,242960.41,2017.0,Laborers,1.0,0.0,29228.08,62952.33,97,528.0,2,0,1
CST_149505,Lange,46,M,Y,Y,1.0,213005.47,4197.0,Drivers,3.0,1.0,38381.84,47737.68,33,732.0,0,0,0
CST_111027,David Henry,45,F,N,Y,0.0,177790.73,1613.0,Unknown,1.0,0.0,41467.25,66517.93,14,660.0,0,0,0
CST_120973,Nathan Layne,35,F,N,Y,0.0,195151.14,8203.0,Medicine staff,1.0,0.0,33779.34,45276.36,98,723.0,0,0,0
CST_148552,Brown,54,M,Y,Y,0.0,384565.84,8118.0,Laborers,1.0,0.0,34904.65,46211.19,16,673.0,0,0,0
CST_122544,Nick Brown,43,F,N,N,1.0,181444.95,655.0,Core staff,3.0,1.0,17850.98,47525.46,3,729.0,0,0,0
CST_164109,dela,45,M,N,N,0.0,171195.54,365242.0,Unknown,1.0,0.0,21973.75,35573.94,85,831.0,0,0,0
CST_165626,Eckert,39,F,N,Y,1.0,114492.5,1070.0,High skill tech staff,2.0,0.0,26520.77,22931.99,87,650.0,0,0,0
CST_162259,Reid,48,M,Y,N,0.0,206955.94,1180.0,Unknown,2.0,1.0,31940.45,29104.59,49,817.0,0,0,0
CST_125692,Jennifer Saba,31,F,N,Y,0.0,109152.74,365252.0,Unknown,1.0,0.0,13735.67,37618.95,86,733.0,0,0,0
CST_115717,Valerie Volcovici,41,F,N,Y,1.0,199629.54,1069.0,Unknown,3.0,0.0,20635.04,58383.53,56,815.0,0,0,0
CST_116592,Ann Saphir,41,F,N,Y,0.0,347108.97,365244.0,Unknown,1.0,0.0,27909.35,54048.26,14,789.0,0,0,0
CST_128916,Jessica,53,M,Y,Y,0.0,157589.55,3788.0,Drivers,1.0,0.0,18395.11,18114.24,54,842.0,0,0,0
CST_137784,Ann,27,F,N,Y,0.0,88642.71,1727.0,High skill tech staff,,0.0,17842.87,11832.5,79,540.0,0,0,1
CST_150640,Geller,49,M,Y,Y,1.0,198421.72,2006.0,Drivers,3.0,1.0,59285.42,39599.16,57,664.0,0,0,0
CST_163644,Skariachan,25,M,Y,Y,0.0,189962.3,376.0,Laborers,2.0,0.0,23114.78,70817.2,10,721.0,0,0,0
CST_146495,Sruthi,41,F,Y,Y,4.0,91533.38,357.0,Core staff,5.0,0.0,22781.37,26794.38,66,935.0,0,0,0
CST_140968,Tetsushi,25,F,N,Y,1.0,104849.53,3762.0,Core staff,3.0,0.0,39063.64,13296.06,90,947.0,0,0,0
CST_124383,Alister Bull,47,F,N,N,1.0,87733.77,112.0,Private service staff,3.0,0.0,29887.7,27988.11,92,782.0,0,0,0
CST_112768,Malia Mattoch,51,M,Y,Y,2.0,180902.27,191.0,Unknown,4.0,0.0,31115.84,39076.33,84,823.0,0,0,0
CST_164987,Klayman,53,F,N,Y,,109156.75,1105.0,Unknown,3.0,0.0,37885.01,26454.73,51,752.0,0,0,0
CST_152024,Henry,55,F,N,Y,0.0,208949.98,365240.0,Unknown,2.0,0.0,14647.4,39901.7,69,771.0,0,0,0
CST_139686,Louise,32,M,Y,Y,0.0,202519.91,874.0,Laborers,2.0,1.0,24447.79,37771.94,73,676.0,0,0,0
CST_151550,Somerville,29,F,N,N,0.0,74349.0,1990.0,Sales staff,1.0,0.0,8718.71,16594.43,63,811.0,0,0,0
CST_104157,Lynn Adler,44,F,N,Y,0.0,149026.45,734.0,Sales staff,2.0,0.0,18284.02,57156.25,73,631.0,1,1,1
CST_113830,Jessica Wohl,33,F,N,Y,2.0,185076.71,514.0,Managers,4.0,0.0,45451.83,22789.21,28,810.0,0,0,0
CST_158445,Rothacker,37,F,N,Y,1.0,164759.95,2487.0,Laborers,2.0,0.0,10555.06,26302.92,79,874.0,0,0,0
CST_153567,Kelly,42,F,N,N,0.0,172046.08,90.0,Laborers,2.0,1.0,48829.85,18873.7,91,720.0,0,0,0
CST_155172,Moon,54,F,N,N,0.0,78253.13,4106.0,Core staff,2.0,0.0,36587.05,10280.36,12,937.0,0,0,0
CST_148062,Seetharaman,49,F,N,Y,0.0,162301.95,922.0,Core staff,2.0,0.0,50259.85,26255.19,7,711.0,0,0,0
CST_112849,Angela Moon,35,M,N,N,0.0,129095.0,5704.0,Drivers,2.0,0.0,32906.85,46967.28,78,676.0,0,0,1
CST_106231,Jessica Toonkel,50,F,N,Y,0.0,191245.28,11724.0,Medicine staff,1.0,0.0,27390.15,44578.22,55,887.0,0,0,0
CST_140852,Adam,50,F,Y,N,2.0,140267.14,6277.0,Unknown,4.0,0.0,31396.07,29723.71,11,694.0,0,0,0
CST_160312,Shao,25,F,Y,N,0.0,191241.77,139.0,Unknown,2.0,0.0,67028.13,43219.15,67,897.0,0,0,0
CST_112918,Martinne Geller,45,M,Y,Y,0.0,204670.22,1382.0,Managers,1.0,0.0,27023.33,47943.86,82,522.0,1,1,1
CST_164365,Kane,35,F,N,Y,0.0,283310.79,972.0,Private service staff,2.0,0.0,28729.84,29820.93,1,741.0,0,0,0
CST_101912,Tomasz Janowski,32,M,Y,N,0.0,298524.13,5386.0,Laborers,1.0,0.0,55620.57,37211.54,82,801.0,0,0,0
CST_165296,"OBrien""",53,M,N,Y,0.0,198019.05,1098.0,Laborers,2.0,0.0,33121.52,33651.32,88,844.0,0,0,0
CST_138919,Deepa,33,F,Y,N,0.0,257240.21,78.0,Core staff,1.0,0.0,24664.47,30082.71,43,656.0,0,0,0
CST_119767,Alice Woodhouse,33,M,Y,Y,0.0,256795.46,705.0,High skill tech staff,1.0,0.0,31765.35,59356.47,49,845.0,0,0,0
CST_106825,Jessica Dye,31,M,Y,Y,,204687.35,5914.0,Laborers,4.0,1.0,46872.41,71125.99,93,723.0,0,0,0
CST_101349,Carlyn Kolker,35,F,N,Y,0.0,248495.72,2059.0,Managers,1.0,0.0,47259.78,71571.55,5,692.0,0,0,0
CST_130730,James,47,M,Y,N,0.0,146005.96,1762.0,High skill tech staff,2.0,1.0,23603.49,20520.44,80,734.0,0,0,0
CST_129589,Pedro,37,F,N,Y,0.0,149670.19,5890.0,Laborers,2.0,0.0,13714.24,50927.13,83,709.0,0,0,0
CST_144684,Sinead,36,M,N,Y,2.0,136772.38,7236.0,Laborers,4.0,0.0,30677.85,25144.78,50,818.0,0,0,0
CST_135805,David,27,M,N,N,1.0,262245.43,2058.0,Unknown,3.0,0.0,17923.82,63398.21,41,739.0,0,0,0
CST_164122,T.,40,F,N,N,0.0,212935.29,238.0,Unknown,2.0,0.0,32384.22,77400.42,0,937.0,0,0,0
CST_137394,Ashley,24,M,Y,Y,0.0,160531.27,2349.0,Laborers,2.0,0.0,36336.22,24735.07,49,838.0,0,0,0
CST_159469,McCrank,23,F,Y,Y,1.0,243263.69,5908.0,Medicine staff,3.0,1.0,47974.6,45387.41,47,777.0,0,0,0
CST_147381,Holton,28,M,Y,Y,0.0,340624.32,4300.0,Managers,1.0,0.0,33876.55,71638.03,51,949.0,0,0,0
CST_140826,Deepa,49,F,N,Y,0.0,169279.14,2078.0,Core staff,2.0,1.0,36011.7,21549.26,64,792.0,0,0,0
CST_149654,"OBrien""",44,M,,Y,0.0,132472.12,2498.0,Laborers,2.0,0.0,30438.42,18237.33,48,916.0,0,0,0
CST_142138,Ludwig,38,M,Y,Y,0.0,131977.06,177.0,Core staff,2.0,0.0,38928.94,15929.07,39,822.0,0,0,0
CST_128151,Jan,43,F,N,N,3.0,47999.11,2448.0,Accountants,5.0,1.0,27716.27,16047.06,31,729.0,0,0,0
CST_150435,Toyer,23,M,N,N,0.0,480776.86,4054.0,Managers,2.0,0.0,57967.03,59417.67,69,842.0,0,0,0
CST_123565,Saeed Azhar,45,F,N,N,0.0,192663.82,2125.0,Accountants,2.0,1.0,76352.96,63857.95,71,898.0,0,0,0
CST_104891,Danilo Masoni,36,F,N,N,0.0,130295.0,365246.0,Unknown,2.0,0.0,48639.41,28768.82,28,878.0,0,0,0
CST_118172,Marianna Parraga,23,F,N,Y,0.0,79599.48,365244.0,Unknown,2.0,0.0,28448.64,10195.1,11,788.0,0,0,0
CST_146371,Bernie,26,M,Y,Y,0.0,332581.81,4398.0,Laborers,1.0,1.0,37930.44,40957.49,88,547.0,0,1,1
CST_159719,Jack,29,F,N,Y,0.0,119125.51,273.0,Cooking staff,1.0,0.0,20295.37,34510.97,71,660.0,0,0,1
CST_107619,Leah Schnurr,48,F,Y,Y,3.0,169163.02,2667.0,Core staff,5.0,1.0,51690.52,21241.56,21,710.0,0,0,0
CST_139860,Jennifer,35,F,N,N,1.0,167361.12,1085.0,Accountants,3.0,0.0,25199.17,23183.24,56,870.0,0,0,0
CST_159134,Tan,36,F,Y,Y,0.0,71292.68,1859.0,Medicine staff,2.0,0.0,19299.74,19264.81,37,867.0,0,0,0
CST_158346,Rothacker,30,F,Y,Y,0.0,542425.93,1952.0,Managers,2.0,1.0,66250.44,93698.78,53,824.0,0,0,0
CST_151901,Nicolaci,47,F,Y,N,0.0,135985.16,365243.0,Unknown,2.0,0.0,28641.66,43630.66,83,932.0,0,0,0
CST_132863,Andrea,48,M,Y,Y,0.0,276308.34,365241.0,Unknown,2.0,0.0,39652.75,46190.23,53,883.0,0,0,0
CST_158153,Blenkinsop,27,F,N,N,0.0,174994.09,365246.0,Unknown,2.0,0.0,42884.13,67457.48,25,716.0,0,0,0
CST_160507,Kaneko,23,M,N,Y,0.0,114822.78,268.0,Laborers,2.0,0.0,27332.29,28177.67,47,656.0,0,0,0
CST_146916,Gould,52,F,N,Y,0.0,158996.45,365241.0,Unknown,1.0,0.0,15135.12,38209.37,90,926.0,0,0,0
CST_118995,Gerry Shih,38,F,N,Y,,98449.95,1908.0,Cooking staff,2.0,0.0,22335.73,12623.73,17,926.0,0,0,0
CST_113104,Christiaan Hetzner,27,F,N,Y,1.0,123731.79,601.0,Cooking staff,2.0,0.0,38556.15,21227.5,77,695.0,0,0,1
CST_118645,Pedro Nicolaci,45,F,N,Y,1.0,135620.81,143.0,High skill tech staff,3.0,0.0,10219.22,20283.7,46,751.0,0,0,0
CST_126657,Lawrence Hurley,35,M,Y,N,0.0,179643.1,233.0,Laborers,2.0,0.0,26365.67,33460.02,57,681.0,0,0,0
CST_134335,Ilaina,36,M,N,Y,2.0,296066.65,2410.0,Drivers,4.0,1.0,10603.02,71845.41,92,737.0,0,0,0
CST_111247,Olivia Oran,44,M,Y,Y,0.0,260498.65,1684.0,Sales staff,2.0,0.0,36878.25,50791.74,4,668.0,0,0,0
CST_103007,Karen Freifeld,52,F,Y,N,0.0,101207.17,816.0,Laborers,2.0,0.0,16593.92,33685.97,77,847.0,0,0,0
CST_117984,Maria Ajit,26,M,N,Y,0.0,161264.1,1261.0,Laborers,1.0,0.0,32915.51,34710.9,63,944.0,0,0,0
CST_140824,Tiisetso,38,F,Y,Y,0.0,169011.17,3548.0,High skill tech staff,2.0,0.0,17481.92,28023.01,0,913.0,0,0,0
CST_116451,James Davey,29,F,N,N,2.0,71960.94,150.0,Sales staff,4.0,0.0,38595.4,10299.24,68,818.0,0,0,0
CST_147255,Carrel,47,F,N,N,0.0,84141.24,1867.0,Unknown,1.0,0.0,12957.74,11577.02,17,831.0,0,0,0
CST_152617,Lange,51,M,Y,Y,1.0,276091.26,2013.0,Sales staff,3.0,0.0,64405.86,34644.86,48,930.0,0,0,0
CST_144299,Andrew,37,M,Y,Y,0.0,88871.16,365248.0,Unknown,2.0,0.0,11193.09,20682.35,84,684.0,0,0,0
CST_150737,Murai,52,M,Y,N,0.0,211113.19,13815.0,Managers,2.0,0.0,30038.33,36879.6,32,674.0,0,0,0
CST_139341,Himank,52,F,N,Y,0.0,142639.47,365243.0,Unknown,1.0,0.0,16332.58,31439.92,83,758.0,0,0,0
CST_113728,Caroline Copley,33,F,N,Y,0.0,153394.8,365250.0,Unknown,1.0,0.0,30861.12,36315.42,99,725.0,0,0,0
CST_111806,Foo Yun,42,F,Y,Y,0.0,118573.11,2262.0,Sales staff,2.0,0.0,61157.5,39653.07,6,819.0,0,0,0
CST_151775,Rothacker,30,F,Y,Y,0.0,47434.02,701.0,Core staff,2.0,0.0,7225.03,10868.5,76,707.0,0,0,0
CST_100497,Ryan Vlastelica,32,M,N,Y,0.0,150313.36,402.0,Low-skill Laborers,1.0,0.0,9792.67,56251.7,65,834.0,0,0,0
CST_162401,Stephenson,24,F,N,Y,0.0,184090.58,365251.0,Unknown,2.0,0.0,21487.22,29164.7,10,847.0,0,0,0
CST_145050,Sam,29,F,Y,Y,0.0,226219.02,365244.0,Unknown,1.0,0.0,24313.72,33552.6,33,862.0,0,0,0
CST_101785,Pedro Nicolaci,35,M,N,N,0.0,150933.13,505.0,Core staff,1.0,0.0,9055.03,18797.71,3,849.0,0,0,0
CST_104209,Maggie Lu-YueYang,39,F,N,Y,,337820.66,3131.0,Laborers,2.0,0.0,53406.11,105362.74,85,689.0,0,0,1
CST_158027,Brooks,31,F,Y,Y,0.0,240409.0,4156.0,Unknown,1.0,1.0,87944.62,56362.61,78,758.0,0,0,0
CST_125418,Jonathan Saul,53,F,Y,N,0.0,160213.15,1072.0,Core staff,2.0,0.0,10120.97,19576.29,3,948.0,0,0,0
CST_157710,Kaneko,29,M,Y,Y,1.0,147234.72,270.0,Laborers,2.0,1.0,46915.73,36277.44,97,509.0,1,0,1
CST_114797,Alistair Barr,50,F,Y,N,1.0,199668.27,2511.0,Accountants,3.0,0.0,61642.76,33126.94,67,884.0,0,0,0
CST_143641,Christina,32,F,N,Y,0.0,175170.47,1369.0,Laborers,2.0,0.0,28246.61,19497.88,89,812.0,0,0,0
CST_156626,Mutikani,27,F,Y,Y,0.0,225105.21,365240.0,Unknown,2.0,0.0,11280.38,34024.85,74,747.0,0,0,0
CST_100029,Emily Kaiser,42,M,Y,N,2.0,168269.47,755.0,Drivers,4.0,1.0,14577.15,18360.61,23,653.0,0,0,0
CST_160565,Tagaris,37,M,Y,Y,2.0,365390.74,1631.0,Laborers,4.0,0.0,42441.87,81853.32,78,566.0,1,1,1
CST_120971,Gergely Szakacs,28,M,Y,N,1.0,283754.79,354.0,Managers,3.0,0.0,28601.01,68266.95,14,751.0,0,0,0
CST_114268,Euan Rocha,37,F,N,Y,0.0,112751.33,1903.0,Laborers,2.0,0.0,22771.87,21638.84,1,853.0,0,0,0
CST_164141,Wahba,41,M,Y,N,0.0,200834.57,1281.0,Drivers,2.0,1.0,43985.39,35356.51,90,789.0,0,0,0
CST_134784,Fiona,25,M,Y,N,0.0,251424.48,4710.0,Laborers,2.0,0.0,17844.61,71239.31,47,699.0,0,0,0
CST_107043,Gavin Jones,49,F,N,Y,0.0,520825.48,8435.0,Unknown,1.0,0.0,34469.61,90249.12,79,921.0,0,0,0
CST_116392,Michelle Conlin,43,F,N,N,0.0,309266.67,699.0,Laborers,1.0,0.0,17855.17,47904.92,74,670.0,0,0,1
CST_155168,Skariachan,27,F,Y,Y,0.0,233949.71,1456.0,Laborers,1.0,0.0,74246.86,59355.94,32,746.0,0,0,0
CST_115614,Sabina Zawadzki,23,F,N,Y,0.0,122300.47,2959.0,Laborers,1.0,0.0,38452.84,45464.87,84,894.0,0,0,0
CST_119699,Phil Wahba,53,F,N,Y,0.0,112241.08,365242.0,Unknown,2.0,0.0,18866.5,13628.99,53,923.0,0,0,0
CST_130272,Jason,36,F,N,Y,0.0,97531.44,365245.0,Unknown,2.0,0.0,7682.97,19185.77,81,646.0,1,1,1
CST_126618,Pruet,49,F,N,N,1.0,106937.87,1913.0,Sales staff,2.0,1.0,16004.41,17389.11,40,670.0,0,0,0
CST_100566,Scott Malone,51,F,N,Y,1.0,133919.22,3450.0,Cooking staff,3.0,0.0,31334.89,16351.04,44,814.0,0,0,0
CST_157365,Klayman,29,M,N,Y,,323241.26,1508.0,Unknown,1.0,0.0,39136.58,82758.57,49,683.0,0,0,0
CST_101507,Grant McCool,43,F,N,N,0.0,122839.3,606.0,Security staff,2.0,0.0,37085.16,16109.01,55,774.0,0,0,0
CST_109862,Anna Yukhananov,51,F,Y,Y,0.0,329717.43,8406.0,Laborers,2.0,0.0,40004.87,112508.11,70,851.0,0,0,0
CST_129979,Katya,52,F,N,Y,0.0,164142.93,365240.0,Unknown,2.0,0.0,24609.5,36935.04,55,664.0,0,0,0
CST_143460,Ethan,24,F,,Y,1.0,362358.88,639.0,Cooking staff,3.0,0.0,39135.2,84518.75,5,924.0,0,0,0
CST_140199,Leika,48,F,N,N,1.0,329306.63,669.0,Unknown,3.0,0.0,51793.57,109396.53,5,672.0,0,0,0
CST_131230,George,54,M,Y,N,0.0,119136.09,236.0,Cooking staff,2.0,0.0,9933.19,23014.74,54,901.0,0,0,0
CST_106785,Suvashree Dey,52,F,N,N,1.0,181218.31,4571.0,Managers,2.0,0.0,28211.3,21475.99,88,688.0,0,0,0
CST_105671,Jonathan Stempel,39,M,N,N,1.0,286833.32,2455.0,Unknown,3.0,1.0,50236.16,69358.03,37,881.0,0,0,0
CST_124775,Lynch,54,M,Y,Y,2.0,124853.37,494.0,Laborers,4.0,1.0,15038.43,29985.75,43,692.0,0,0,0
CST_144948,Jason,47,F,N,Y,0.0,142733.77,365242.0,Unknown,1.0,0.0,29736.4,35217.12,14,840.0,0,0,0
CST_163608,Finkle,51,F,N,Y,0.0,146235.83,106.0,Core staff,1.0,0.0,22315.82,24065.96,19,842.0,0,0,0
CST_142373,Rhys,43,F,N,Y,1.0,83257.5,826.0,Laborers,3.0,0.0,24028.72,16183.89,40,874.0,0,0,0
CST_109195,Padraic Halpin,31,M,Y,Y,0.0,392111.29,5431.0,Managers,2.0,0.0,52150.16,99436.39,12,709.0,0,0,0
CST_154054,Flynn,23,F,N,Y,1.0,226343.17,1104.0,Sales staff,3.0,0.0,38563.65,66714.46,36,789.0,0,0,0
CST_103880,Kate Kell,33,M,N,N,2.0,291235.75,835.0,Laborers,4.0,0.0,95559.56,100792.02,21,781.0,0,0,0
CST_154150,Shalal-Esa,36,F,N,Y,0.0,260421.14,365244.0,Unknown,2.0,0.0,23498.25,93498.34,82,928.0,0,0,0
CST_130936,Eric,55,M,Y,N,0.0,150898.7,3233.0,Low-skill Laborers,2.0,0.0,35059.47,46655.0,21,852.0,0,0,0
CST_108382,Steve Slater,33,M,N,Y,0.0,184694.62,912.0,Laborers,1.0,0.0,44782.86,67548.72,82,559.0,1,1,1
CST_148839,N.,35,M,Y,Y,0.0,115606.37,365252.0,Unknown,2.0,0.0,15792.77,23643.5,3,805.0,0,0,0
CST_118544,Vidya Ranganathan,47,F,N,N,0.0,250493.77,1013.0,Unknown,1.0,0.0,32673.93,77549.35,49,675.0,0,0,0
CST_151953,Day,35,M,Y,Y,1.0,196223.41,1329.0,Cleaning staff,3.0,0.0,29142.16,25159.05,59,712.0,0,0,0
CST_108205,Ana Nicolaci,35,F,Y,Y,0.0,152397.37,2571.0,High skill tech staff,2.0,1.0,20598.29,26754.44,37,657.0,0,0,0
CST_149519,Maasho,39,F,N,N,2.0,151984.29,1699.0,Sales staff,4.0,0.0,33355.77,55542.56,65,723.0,0,0,0
CST_108372,ernie Woodall,30,F,Y,Y,0.0,73723.46,2107.0,Sales staff,2.0,1.0,7698.45,9412.0,32,658.0,0,0,0
CST_141097,Jonathan,46,F,N,Y,0.0,188650.25,365242.0,Unknown,1.0,0.0,42773.53,60969.14,24,799.0,0,0,0
CST_122291,le Miyoung,29,F,Y,N,0.0,170411.03,12285.0,Core staff,2.0,0.0,25253.96,28869.07,73,671.0,0,0,0
CST_116599,Martin Dokoupil,37,F,N,N,0.0,94511.76,365249.0,Unknown,1.0,0.0,17268.48,13797.03,49,915.0,0,0,0
CST_106481,ita Bose,47,F,N,N,0.0,100661.67,365250.0,Unknown,2.0,0.0,27234.9,13956.66,14,722.0,0,0,0
CST_114261,Alistair Barr,35,F,N,Y,2.0,274062.32,2441.0,Medicine staff,4.0,0.0,19104.55,60265.64,13,742.0,0,0,0
CST_107431,Greg Roumeliotis,34,F,N,Y,2.0,336794.08,3367.0,Unknown,4.0,0.0,30864.35,39450.05,94,941.0,0,0,0
CST_165472,Gaffen,50,F,N,Y,0.0,168910.02,365240.0,Unknown,2.0,0.0,11614.16,47847.27,28,667.0,0,0,0
CST_133998,Jonathan,46,F,N,Y,0.0,112554.06,740.0,Managers,2.0,0.0,31719.39,12842.65,9,684.0,0,0,0
CST_139100,Rick,31,F,N,N,1.0,111887.41,1291.0,Laborers,2.0,0.0,21209.22,34386.01,84,651.0,0,0,0
CST_130487,Ben,31,M,Y,Y,1.0,286105.23,747.0,Managers,3.0,0.0,62182.15,102090.15,16,778.0,0,0,0
CST_130474,Harry,39,F,N,Y,0.0,119372.25,365245.0,Unknown,1.0,0.0,18345.79,44852.13,76,866.0,0,0,0
CST_112485,Rick Rothacker,42,F,N,N,0.0,127584.41,3661.0,Laborers,2.0,0.0,50675.11,45074.12,78,670.0,0,0,0
CST_120613,Kyle Peterson,50,F,Y,N,0.0,223850.88,1368.0,High skill tech staff,2.0,0.0,38429.93,65416.81,14,741.0,0,0,0
CST_131247,Robin,32,F,N,Y,1.0,147803.24,1884.0,Laborers,3.0,1.0,33065.5,20485.26,86,676.0,0,0,0
CST_146657,Jennifer,29,F,N,Y,,104083.44,8455.0,Cleaning staff,1.0,0.0,24863.51,26462.47,23,783.0,0,0,0
CST_126865,Jonathan Spicer,24,F,Y,Y,0.0,179872.44,1095.0,Sales staff,2.0,0.0,54830.55,45650.23,15,721.0,0,0,0
